"","x_box","y_box","width","high","onpix","x_bar","y_bar","x2_bar","y2_bar","xy_bar","x2y_bar","xy2_bar","x_ege","x_egvy","y_ege","y_egvx","letter"
"9975",2,7,3,5,2,9,12,0,5,6,10,8,0,8,0,8,"T"
"9976",6,9,7,7,8,5,8,4,7,7,6,10,5,7,5,7,"T"
"9977",4,5,5,4,3,5,12,4,6,11,9,4,2,11,1,5,"T"
"9978",5,11,7,8,7,8,11,3,6,6,11,8,3,12,1,8,"T"
"9979",5,6,6,5,6,8,9,5,7,7,7,8,3,10,7,7,"T"
"9980",6,8,6,6,3,5,12,2,8,12,9,4,1,11,2,4,"T"
"9981",3,9,5,6,4,8,11,2,7,6,11,7,2,12,1,7,"T"
"9982",4,6,4,4,2,6,11,2,9,11,9,4,0,10,3,5,"T"
"9983",2,3,3,2,1,5,12,3,6,11,9,4,1,10,2,5,"T"
"9984",0,0,1,0,0,7,13,1,4,7,10,8,0,8,0,8,"T"
"9985",4,11,5,8,3,7,14,0,5,7,10,8,0,8,0,8,"T"
"9986",4,9,6,8,6,7,9,4,7,7,8,8,3,12,10,7,"T"
"9987",2,3,3,2,1,6,11,2,7,10,9,5,1,10,2,5,"T"
"9988",5,10,7,8,7,9,11,4,6,5,11,8,3,12,1,8,"T"
"9989",7,9,7,7,5,5,12,4,6,11,9,4,2,12,2,4,"T"
"9990",3,5,4,3,2,5,12,2,8,11,9,4,1,10,2,5,"T"
"9991",1,6,2,4,1,7,13,0,4,7,10,8,0,8,0,8,"T"
"9992",4,10,6,8,8,8,7,5,6,7,6,8,7,6,7,7,"T"
"9993",3,10,4,7,1,7,14,0,6,7,11,8,0,8,0,8,"T"
"9994",4,6,4,4,2,5,12,3,6,12,9,5,2,11,1,5,"T"
"9995",3,10,5,7,2,9,13,0,6,6,10,8,0,8,0,8,"T"
"9996",7,9,8,8,9,7,9,5,8,7,7,8,5,10,11,7,"T"
"9997",2,4,3,3,1,5,13,3,6,11,9,4,1,11,1,5,"T"
"9998",4,9,6,7,3,6,12,3,8,8,12,8,1,11,1,7,"T"
"9999",5,7,7,6,7,7,8,4,8,7,7,8,3,9,8,7,"T"
"10000",2,6,3,4,2,7,12,2,7,7,11,8,1,11,1,8,"T"
"10001",5,9,6,6,5,6,7,7,7,7,8,8,3,11,6,9,"T"
"10002",2,3,3,4,1,10,14,1,6,4,11,9,0,8,0,8,"T"
"10003",7,13,6,8,4,7,8,2,7,12,6,7,3,8,5,5,"T"
"10004",4,11,6,8,5,7,11,3,6,7,11,8,2,12,1,8,"T"
"10005",7,9,8,8,8,6,8,3,9,8,7,9,3,8,8,6,"T"
"10006",3,11,5,8,1,8,15,0,6,7,11,8,0,8,0,8,"T"
"10007",6,8,6,6,4,4,13,5,5,11,9,4,2,12,1,5,"T"
"10008",6,10,6,8,4,5,12,4,6,12,9,4,2,12,2,4,"T"
"10009",4,10,5,7,4,8,10,0,8,6,11,8,0,10,1,8,"T"
"10010",5,8,6,7,5,5,7,3,8,8,7,10,3,4,8,5,"T"
"10011",3,2,4,4,2,7,12,3,6,7,11,8,2,11,1,7,"T"
"10012",4,7,4,5,2,5,11,1,8,11,9,5,0,10,2,4,"T"
"10013",3,5,4,4,2,6,11,2,7,11,9,5,1,11,3,4,"T"
"10014",6,11,8,8,9,5,8,3,7,7,6,10,5,8,7,8,"T"
"10015",3,6,5,6,4,6,7,3,8,8,6,9,3,7,7,6,"T"
"10016",2,10,4,7,1,7,14,0,6,7,11,8,0,8,0,8,"T"
"10017",4,9,5,6,3,5,13,6,4,11,9,4,3,12,2,4,"T"
"10018",4,6,4,4,3,6,11,3,7,11,9,4,2,12,3,5,"T"
"10019",7,12,6,7,3,6,10,3,6,12,8,6,2,9,4,5,"T"
"10020",5,8,6,6,7,5,7,3,6,7,6,9,5,8,5,7,"T"
"10021",5,11,6,8,5,9,12,4,6,6,11,8,3,12,1,8,"T"
"10022",5,7,5,5,2,4,12,3,7,12,10,4,1,10,1,5,"T"
"10023",4,11,6,8,2,7,15,1,6,8,11,7,0,8,0,8,"T"
"10024",2,6,3,4,1,6,14,0,5,8,10,7,0,8,0,8,"T"
"10025",5,6,6,5,5,6,7,3,8,7,6,10,3,6,7,6,"T"
"10026",4,8,6,6,6,7,7,4,7,7,6,8,5,7,5,6,"T"
"10027",4,11,5,8,2,7,15,1,6,8,11,8,0,8,0,8,"T"
"10028",5,5,6,5,5,6,8,4,8,8,7,9,3,8,7,5,"T"
"10029",5,7,6,5,6,6,8,4,5,6,7,9,6,8,5,8,"T"
"10030",3,10,5,7,1,7,15,1,6,7,11,8,0,8,0,8,"T"
"10031",3,4,4,3,1,6,11,2,8,11,9,5,1,10,2,5,"T"
"10032",4,6,4,4,2,5,12,3,6,11,9,4,2,11,2,5,"T"
"10033",4,9,4,4,2,5,11,2,6,11,8,5,2,8,3,5,"T"
"10034",2,1,3,1,1,7,11,3,5,7,10,8,2,11,1,8,"T"
"10035",3,5,4,4,2,5,12,2,7,11,9,4,1,11,2,5,"T"
"10036",9,13,8,7,3,8,7,4,9,13,5,7,2,9,6,6,"T"
"10037",6,9,8,6,6,6,7,7,7,8,10,8,5,7,7,9,"T"
"10038",3,11,5,8,1,7,14,0,6,7,11,8,0,8,0,8,"T"
"10039",3,7,5,5,3,8,12,3,7,7,11,8,2,11,1,8,"T"
"10040",2,5,4,6,1,5,14,1,6,9,11,7,0,8,0,8,"T"
"10041",5,8,6,7,6,6,9,5,7,8,8,8,4,13,9,6,"T"
"10042",3,6,5,8,1,5,14,1,6,9,11,7,0,8,0,8,"T"
"10043",5,6,5,4,2,6,10,2,9,11,9,4,1,10,3,4,"T"
"10044",6,8,6,6,3,4,12,3,8,12,10,4,1,10,2,5,"T"
"10045",3,8,4,6,4,6,11,3,6,8,11,8,2,12,1,7,"T"
"10046",7,9,6,5,2,7,8,3,8,13,6,7,2,8,5,5,"T"
"10047",4,8,6,6,4,9,11,2,7,6,11,8,1,11,1,8,"T"
"10048",4,9,6,7,4,6,11,1,9,8,11,8,0,10,1,7,"T"
"10049",3,5,4,6,1,5,14,1,6,9,11,7,0,8,0,8,"T"
"10050",5,10,6,8,4,6,12,2,9,8,12,8,1,11,1,7,"T"
"10051",6,10,5,6,2,5,11,2,7,12,7,5,2,9,4,4,"T"
"10052",5,7,6,5,6,7,8,5,5,6,8,9,6,9,6,5,"T"
"10053",1,0,1,0,0,7,13,1,4,7,10,8,0,8,0,8,"T"
"10054",3,10,5,7,1,7,15,0,6,7,11,8,0,8,0,8,"T"
"10055",5,10,5,5,2,6,9,2,7,12,7,5,2,10,3,5,"T"
"10056",8,11,7,6,3,5,10,3,9,13,7,5,2,9,3,4,"T"
"10057",4,11,6,8,2,7,15,1,6,7,11,8,0,8,0,8,"T"
"10058",2,4,3,2,1,6,11,2,7,11,9,5,1,10,2,5,"T"
"10059",5,7,5,5,3,6,11,3,7,11,9,5,2,11,2,4,"T"
"10060",5,10,6,8,5,6,10,1,8,11,9,6,1,10,3,4,"T"
"10061",7,11,7,9,5,5,12,4,7,12,9,4,2,12,2,4,"T"
"10062",6,11,5,6,2,4,11,3,7,13,8,6,2,7,3,3,"T"
"10063",2,7,4,4,1,8,14,1,6,6,11,8,0,8,0,8,"T"
"10064",1,3,2,2,1,6,11,3,4,8,10,7,2,11,0,7,"T"
"10065",6,8,6,6,3,4,14,5,7,12,9,3,1,11,2,4,"T"
"10066",2,8,3,5,1,7,14,0,6,7,11,8,0,8,0,8,"T"
"10067",3,5,4,4,3,6,8,3,7,8,7,8,3,9,7,6,"T"
"10068",4,5,5,3,2,5,11,2,9,12,9,5,0,10,2,4,"T"
"10069",4,10,5,8,5,7,11,3,7,7,11,8,2,12,1,8,"T"
"10070",2,3,3,2,1,5,12,3,6,11,9,4,1,10,2,5,"T"
"10071",2,10,4,7,1,8,14,0,6,6,11,8,0,8,0,8,"T"
"10072",5,8,7,6,6,7,7,7,7,6,7,9,3,10,6,7,"T"
"10073",4,8,5,6,3,7,12,3,7,7,11,8,2,12,1,7,"T"
"10074",4,5,5,3,2,7,12,3,7,7,11,8,2,11,1,8,"T"
"10075",6,9,8,7,6,6,7,7,7,7,7,8,4,10,6,9,"T"
"10076",2,7,4,4,1,10,15,1,5,4,11,9,0,8,0,8,"T"
"10077",3,2,4,3,2,6,12,3,7,8,11,7,2,11,1,7,"T"
"10078",2,5,3,4,2,7,12,3,6,7,11,8,2,11,1,8,"T"
"10079",5,6,5,4,3,6,11,3,6,11,9,5,2,12,2,4,"T"
"10080",2,7,4,5,2,7,13,0,5,7,10,8,0,8,0,8,"T"
"10081",6,9,7,8,7,5,8,4,8,8,8,9,3,9,8,7,"T"
"10082",5,9,6,7,4,6,9,0,8,10,9,5,0,9,3,4,"T"
"10083",2,5,3,3,2,8,12,3,6,6,11,8,2,11,1,8,"T"
"10084",5,6,5,4,2,4,14,5,5,12,9,3,1,11,1,5,"T"
"10085",6,9,8,8,9,7,8,4,9,7,6,8,3,8,8,6,"T"
"10086",5,11,5,6,2,5,11,2,7,12,8,5,2,9,3,4,"T"
"10087",4,10,6,7,4,9,11,2,8,5,12,8,1,11,1,9,"T"
"10088",2,3,3,4,1,8,14,0,6,6,11,8,0,8,0,8,"T"
"10089",5,11,7,9,5,7,12,3,7,8,12,8,2,12,1,7,"T"
"10090",4,5,5,4,2,5,12,3,8,11,9,4,1,11,2,4,"T"
"10091",5,7,5,5,3,6,11,2,6,11,9,5,2,11,2,5,"T"
"10092",5,10,5,8,4,6,11,4,6,11,9,5,4,11,4,4,"T"
"10093",6,13,6,7,4,7,9,2,7,12,6,6,2,9,5,5,"T"
"10094",6,8,8,7,7,6,8,6,6,7,8,7,4,11,9,8,"T"
"10095",2,7,3,5,2,9,12,0,5,6,10,8,0,8,0,8,"T"
"10096",2,3,3,2,1,7,11,3,6,7,11,8,2,11,1,8,"T"
"10097",3,7,4,5,2,5,13,3,6,12,9,4,1,11,2,4,"T"
"10098",3,8,4,6,3,5,11,2,7,8,11,8,2,11,1,7,"T"
"10099",7,10,7,8,4,7,10,2,10,11,9,4,3,9,5,5,"T"
"10100",8,11,8,8,6,6,10,1,9,11,9,5,3,9,4,4,"T"
"10101",2,3,3,2,1,5,12,2,7,11,9,4,1,10,2,5,"T"
"10102",6,8,6,6,4,6,11,4,5,11,9,5,3,12,2,4,"T"
"10103",3,11,5,8,1,9,15,0,6,6,11,8,0,8,0,8,"T"
"10104",5,9,6,6,5,6,7,7,7,8,9,8,3,9,6,9,"T"
"10105",5,7,5,5,3,7,11,4,7,11,8,4,3,12,3,5,"T"
"10106",2,1,2,2,1,7,11,1,6,7,10,8,1,10,1,8,"T"
"10107",7,10,6,5,2,4,12,3,7,12,8,4,2,8,3,3,"T"
"10108",2,7,3,4,1,7,14,0,6,7,11,8,0,8,0,8,"T"
"10109",2,7,4,4,1,9,15,1,5,6,11,9,0,8,0,8,"T"
"10110",3,5,4,4,2,5,12,3,7,11,9,4,1,11,2,5,"T"
"10111",5,5,5,4,2,5,11,3,7,12,9,4,1,11,2,4,"T"
"10112",8,12,7,7,2,5,11,3,7,13,7,4,2,8,4,4,"T"
"10113",3,4,4,3,2,7,12,3,5,7,11,8,2,11,1,8,"T"
"10114",2,2,3,3,2,6,11,3,6,8,11,8,2,11,1,7,"T"
"10115",5,10,7,8,6,7,11,3,7,7,11,8,2,12,1,8,"T"
"10116",2,5,3,4,2,7,12,3,6,7,11,8,2,11,1,8,"T"
"10117",4,11,5,8,3,9,14,0,5,6,10,8,0,8,0,8,"T"
"10118",6,9,7,8,7,6,8,4,9,8,8,8,3,10,8,7,"T"
"10119",2,0,2,1,0,8,15,2,4,6,10,8,0,8,0,8,"T"
"10120",6,10,6,6,2,6,9,3,8,13,6,5,2,9,4,5,"T"
"10121",3,7,4,4,1,8,15,1,5,6,11,9,0,8,0,8,"T"
"10122",4,6,5,4,2,6,12,3,7,12,9,4,2,11,2,4,"T"
"10123",4,9,6,7,4,8,10,1,8,6,11,7,0,10,1,7,"T"
"10124",3,7,5,5,5,7,8,4,5,7,7,9,5,9,5,7,"T"
"10125",6,10,8,7,9,8,8,5,6,6,7,9,8,7,9,5,"T"
"10126",8,11,8,8,4,5,14,7,4,11,8,3,2,12,1,4,"T"
"10127",2,7,4,4,1,7,15,1,5,7,11,8,0,8,0,8,"T"
"10128",3,4,4,3,2,5,11,2,7,11,9,5,1,11,2,5,"T"
"10129",4,11,5,8,5,7,11,4,6,7,11,8,3,12,1,8,"T"
"10130",5,7,5,5,2,5,11,2,9,12,9,4,0,10,2,4,"T"
"10131",1,0,2,0,0,7,14,2,4,7,10,8,0,8,0,8,"T"
"10132",5,10,7,8,8,5,8,4,7,7,6,9,5,8,5,6,"T"
"10133",1,0,1,0,0,8,13,1,4,6,10,8,0,8,0,8,"T"
"10134",2,9,3,6,1,7,14,0,6,7,11,8,0,8,0,8,"T"
"10135",1,6,2,4,1,7,13,0,5,7,10,8,0,8,0,8,"T"
"10136",4,7,4,5,3,5,11,3,6,11,9,5,2,11,2,5,"T"
"10137",3,8,5,6,2,7,14,1,5,7,10,8,0,8,0,8,"T"
"10138",6,10,5,8,2,4,13,3,7,12,10,4,0,10,1,5,"T"
"10139",2,1,2,1,0,8,15,2,4,6,10,8,0,8,0,8,"T"
"10140",3,6,5,8,1,6,14,0,6,8,11,8,0,8,0,8,"T"
"10141",4,9,4,6,2,4,12,2,8,12,10,5,0,10,2,5,"T"
"10142",6,10,8,8,6,6,7,7,8,7,6,8,5,11,8,8,"T"
"10143",2,8,4,6,3,7,12,3,6,7,11,8,2,12,1,8,"T"
"10144",5,6,5,4,3,5,10,1,8,11,9,5,1,9,3,4,"T"
"10145",6,14,6,8,4,9,7,3,7,11,4,6,2,8,6,6,"T"
"10146",6,10,5,7,3,6,11,1,9,11,9,4,0,10,3,4,"T"
"10147",5,10,7,8,4,5,12,3,8,8,12,8,1,12,1,7,"T"
"10148",3,4,4,3,1,5,13,3,6,11,9,4,1,11,1,5,"T"
"10149",2,3,3,2,1,7,12,3,6,7,11,8,1,11,1,8,"T"
"10150",7,9,7,7,5,6,11,4,6,11,9,4,2,12,2,4,"T"
"10151",3,9,5,6,1,7,15,1,6,7,11,8,0,8,0,8,"T"
"10152",8,13,7,7,4,6,10,3,7,12,7,6,3,9,5,4,"T"
"10153",7,9,7,7,4,5,11,2,8,11,10,5,1,11,2,4,"T"
"10154",3,4,4,2,1,5,11,2,7,11,9,4,1,10,2,5,"T"
"10155",2,3,3,1,1,5,12,3,5,11,9,5,1,10,1,5,"T"
"10156",5,7,6,5,5,6,7,7,7,7,8,8,3,10,5,9,"T"
"10157",3,4,4,3,2,7,12,4,6,7,11,8,2,11,1,7,"T"
"10158",3,1,4,3,2,7,12,4,6,7,11,8,2,11,1,8,"T"
"10159",3,7,5,5,3,6,12,3,7,8,11,8,1,11,1,7,"T"
"10160",5,6,6,4,3,5,11,3,7,11,9,5,2,11,2,4,"T"
"10161",6,11,6,8,4,4,12,3,7,12,10,4,1,11,2,4,"T"
"10162",3,6,5,5,5,6,9,3,7,8,7,9,3,8,7,5,"T"
"10163",7,10,7,8,6,6,11,3,6,11,9,5,2,12,2,4,"T"
"10164",7,12,6,6,4,5,11,2,7,12,7,5,2,9,5,4,"T"
"10165",4,8,5,6,4,6,7,8,6,6,6,8,4,9,6,10,"T"
"10166",8,12,7,6,4,5,11,2,7,12,7,5,2,7,4,4,"T"
"10167",5,7,6,5,3,4,13,4,5,12,9,4,2,12,2,5,"T"
"10168",4,10,6,7,2,8,15,1,6,7,11,8,0,8,0,8,"T"
"10169",6,8,6,6,3,5,14,5,6,12,9,2,2,12,2,4,"T"
"10170",2,4,2,2,1,8,12,3,5,6,10,8,2,11,1,8,"T"
"10171",2,6,3,4,2,8,12,2,8,5,11,9,1,11,1,8,"T"
"10172",2,7,3,5,2,6,13,0,5,8,10,8,0,8,0,8,"T"
"10173",4,9,6,7,5,6,11,2,7,8,11,8,1,12,1,8,"T"
"10174",6,7,6,5,4,7,10,2,7,11,9,5,3,11,4,4,"T"
"10175",2,6,3,4,1,7,12,0,5,7,10,8,0,8,0,8,"T"
"10176",4,7,5,5,1,4,14,4,7,12,9,3,0,10,1,5,"T"
"10177",5,10,5,7,3,4,14,5,5,12,9,3,1,11,1,5,"T"
"10178",5,9,5,7,3,6,11,2,8,11,9,4,1,11,3,4,"T"
"10179",5,8,5,6,4,5,12,4,5,12,9,5,2,12,1,5,"T"
"10180",7,12,6,6,2,5,11,3,7,12,8,4,2,9,4,3,"T"
"10181",2,4,3,5,1,7,14,0,6,7,11,8,0,8,0,8,"T"
"10182",6,13,5,7,3,8,7,3,7,11,5,7,2,9,5,6,"T"
"10183",2,3,3,2,1,6,11,4,5,8,10,7,2,11,1,7,"T"
"10184",4,5,5,3,2,6,11,2,8,11,9,5,4,10,4,4,"T"
"10185",3,3,4,2,1,7,12,2,7,7,11,8,1,11,1,7,"T"
"10186",3,6,4,4,3,6,12,4,6,8,11,8,2,12,1,8,"T"
"10187",8,11,8,9,7,6,11,2,8,11,9,5,4,10,4,4,"T"
"10188",4,7,4,5,2,6,11,4,5,11,9,4,2,12,2,5,"T"
"10189",3,6,5,8,2,5,15,1,6,9,11,7,0,8,0,8,"T"
"10190",4,10,6,8,4,9,14,0,5,6,10,8,0,8,0,8,"T"
"10191",6,9,6,7,4,6,11,3,7,11,9,5,1,12,2,4,"T"
"10192",3,5,4,4,3,9,12,3,6,6,11,8,2,11,1,8,"T"
"10193",10,14,8,8,3,4,12,3,8,12,8,4,2,9,3,4,"T"
"10194",4,10,5,7,3,5,14,1,5,9,10,7,0,8,0,8,"T"
"10195",3,3,4,2,1,5,11,2,7,11,9,5,1,10,2,5,"T"
"10196",3,4,4,3,1,5,11,2,7,11,9,4,1,10,2,5,"T"
"10197",2,3,3,2,2,8,11,3,6,6,10,8,2,11,1,8,"T"
"10198",6,11,6,8,5,4,12,3,6,12,10,5,2,12,2,4,"T"
"10199",5,8,7,7,7,6,7,3,8,7,6,9,4,6,9,4,"T"
"10200",4,7,5,5,4,8,10,3,6,10,8,5,2,12,3,5,"T"
"10201",2,3,3,2,1,7,12,3,5,7,10,8,2,11,1,8,"T"
"10202",5,10,5,5,3,7,9,2,6,11,6,7,2,9,4,6,"T"
"10203",3,4,4,3,1,5,11,2,7,11,9,5,1,10,2,5,"T"
"10204",3,10,5,7,1,10,15,1,6,4,11,9,0,8,0,8,"T"
"10205",7,13,6,7,4,7,8,2,7,11,6,7,3,8,5,5,"T"
"10206",1,0,2,1,0,7,14,1,4,7,10,8,0,8,0,8,"T"
"10207",3,9,4,6,1,8,15,1,6,6,11,8,0,8,0,8,"T"
"10208",5,7,5,5,3,7,10,1,10,11,9,5,1,9,4,4,"T"
"10209",5,6,7,6,6,8,10,5,8,7,6,8,3,10,7,7,"T"
"10210",4,5,5,4,2,6,11,2,8,11,9,5,1,11,3,4,"T"
"10211",2,1,3,2,2,7,12,3,6,7,10,8,2,11,1,8,"T"
"10212",7,10,7,8,6,6,11,4,6,11,9,5,3,12,2,4,"T"
"10213",3,4,4,2,1,5,13,3,6,12,9,3,1,10,1,5,"T"
"10214",8,11,8,8,7,6,11,3,7,11,9,5,5,11,4,3,"T"
"10215",3,5,4,4,2,7,12,2,8,7,11,8,1,11,1,7,"T"
"10216",6,8,7,6,8,6,8,4,6,8,6,9,5,8,5,7,"T"
"10217",4,5,5,4,3,6,11,2,8,11,9,5,3,10,4,4,"T"
"10218",5,7,5,5,2,5,12,2,8,12,9,4,1,10,2,4,"T"
"10219",2,6,3,4,2,9,11,3,7,5,11,8,2,11,1,8,"T"
"10220",9,15,8,8,5,8,8,3,9,12,5,6,3,7,6,6,"T"
"10221",1,0,2,0,0,7,14,2,3,7,10,8,0,8,0,8,"T"
"10222",1,0,2,0,0,7,15,2,4,7,10,8,0,8,0,8,"T"
"10223",1,0,2,0,0,7,14,2,3,7,10,8,0,8,0,8,"T"
"10224",3,9,5,6,1,5,15,1,6,9,11,7,0,8,0,8,"T"
"10225",2,6,3,4,2,6,12,3,6,8,11,8,2,11,1,7,"T"
"10226",5,7,6,5,6,7,8,4,6,7,7,9,5,8,6,5,"T"
"10227",8,11,8,8,6,7,11,4,8,11,9,4,6,12,6,5,"T"
"10228",3,4,4,6,1,8,15,1,6,6,11,9,0,8,0,8,"T"
"10229",2,3,4,4,1,9,15,1,5,5,11,9,0,8,0,8,"T"
"10230",4,7,4,5,3,6,11,4,5,11,9,5,2,12,2,5,"T"
"10231",2,1,3,2,1,7,12,3,6,7,11,8,2,11,1,8,"T"
"10232",2,5,4,6,1,7,14,0,6,7,11,8,0,8,0,8,"T"
"10233",7,9,7,7,3,5,12,3,10,12,10,3,1,11,3,4,"T"
"10234",4,5,5,4,2,5,12,3,7,11,10,4,1,11,2,4,"T"
"10235",5,7,5,5,3,6,11,3,6,11,9,5,3,11,3,4,"T"
"10236",6,8,6,6,3,4,12,2,9,12,9,5,0,10,2,4,"T"
"10237",3,10,5,7,3,9,12,3,7,5,12,8,2,12,1,8,"T"
"10238",2,3,3,2,1,5,12,3,7,11,9,5,1,10,2,5,"T"
"10239",5,11,6,8,8,6,8,4,5,6,6,9,6,7,6,7,"T"
"10240",4,5,4,4,2,6,11,2,7,11,9,4,1,11,2,4,"T"
"10241",2,9,4,7,2,7,13,0,5,7,10,8,0,8,0,8,"T"
"10242",4,4,5,3,2,5,12,2,8,11,9,4,0,10,2,4,"T"
"10243",6,9,6,7,5,6,11,3,7,11,9,5,2,12,2,4,"T"
"10244",7,11,8,9,4,3,9,6,7,11,11,10,3,9,2,6,"U"
"10245",5,6,5,4,2,5,8,6,8,9,8,8,3,9,2,5,"U"
"10246",5,7,6,5,5,8,8,8,5,6,7,9,4,8,4,5,"U"
"10247",5,10,6,7,2,7,4,14,6,7,15,8,3,9,0,8,"U"
"10248",6,6,6,4,3,4,8,5,8,11,11,9,3,9,2,6,"U"
"10249",3,6,4,4,1,7,5,13,5,7,13,8,3,9,0,8,"U"
"10250",4,3,5,2,2,5,8,5,7,10,10,9,3,9,2,6,"U"
"10251",6,10,5,6,3,6,6,4,4,6,7,8,5,5,2,8,"U"
"10252",4,5,5,4,2,5,8,5,8,10,8,8,3,9,3,5,"U"
"10253",2,6,3,4,1,8,6,13,5,7,13,8,3,9,0,8,"U"
"10254",2,3,3,1,1,4,8,5,6,11,10,8,3,10,1,6,"U"
"10255",3,4,4,6,2,8,5,14,5,7,13,8,3,9,0,8,"U"
"10256",9,15,8,8,5,5,5,4,4,7,8,10,7,5,3,9,"U"
"10257",2,2,3,3,2,7,9,5,7,7,9,9,3,9,1,8,"U"
"10258",4,6,5,4,2,6,8,7,9,9,10,8,3,9,1,8,"U"
"10259",6,9,6,5,3,7,5,5,5,7,8,8,5,7,2,8,"U"
"10260",4,2,5,3,2,6,8,5,8,7,10,9,3,9,1,8,"U"
"10261",8,10,9,8,5,4,7,6,8,10,10,9,3,9,2,5,"U"
"10262",5,9,6,7,5,6,6,8,5,7,6,10,5,8,7,3,"U"
"10263",4,4,4,6,2,8,5,14,5,6,13,8,3,9,0,8,"U"
"10264",5,9,5,6,4,7,5,14,5,7,11,8,3,9,0,8,"U"
"10265",9,10,9,8,3,4,9,6,9,13,12,9,3,9,1,7,"U"
"10266",3,5,5,4,4,8,6,4,4,6,6,8,4,10,1,7,"U"
"10267",2,1,2,1,1,8,5,11,4,6,13,8,3,10,0,8,"U"
"10268",6,10,6,5,3,7,6,5,4,6,7,7,5,6,3,6,"U"
"10269",8,10,9,8,6,3,9,5,8,10,10,10,3,9,2,6,"U"
"10270",3,3,3,2,1,5,8,5,7,9,8,8,3,9,2,5,"U"
"10271",6,9,8,7,10,9,8,4,5,5,8,8,10,7,8,6,"U"
"10272",6,9,8,6,6,7,8,8,6,5,7,11,4,8,5,6,"U"
"10273",7,11,6,6,4,6,6,5,5,7,8,9,5,8,3,9,"U"
"10274",3,8,5,6,3,6,8,8,9,9,9,8,3,9,1,8,"U"
"10275",5,6,5,4,3,4,8,5,7,9,8,9,3,9,3,5,"U"
"10276",4,5,5,3,2,3,8,4,6,11,11,9,3,9,1,6,"U"
"10277",4,8,5,6,5,7,6,9,5,7,6,9,4,9,6,4,"U"
"10278",5,9,7,6,4,4,8,7,9,9,10,11,3,9,1,7,"U"
"10279",4,10,6,7,9,10,8,4,4,5,8,8,9,8,8,6,"U"
"10280",7,9,6,5,3,4,4,5,5,4,7,8,5,7,2,7,"U"
"10281",4,7,4,5,3,7,6,12,4,7,12,8,3,9,0,8,"U"
"10282",5,7,6,5,3,4,8,6,8,10,10,9,3,9,2,5,"U"
"10283",4,3,4,2,2,5,8,5,7,10,9,9,3,9,2,6,"U"
"10284",9,11,8,6,4,9,6,6,7,3,9,7,5,9,3,5,"U"
"10285",2,3,3,2,1,5,8,4,7,10,8,8,3,9,2,6,"U"
"10286",3,5,5,3,2,7,9,6,7,7,10,9,3,9,1,8,"U"
"10287",2,1,2,2,1,7,9,5,5,6,9,9,3,9,1,8,"U"
"10288",3,4,4,3,2,5,8,5,7,9,8,8,3,9,2,5,"U"
"10289",5,6,6,4,3,4,9,5,7,11,11,9,3,9,2,7,"U"
"10290",5,9,6,7,6,8,8,8,5,5,7,9,3,8,4,6,"U"
"10291",3,3,3,5,1,7,5,13,5,7,14,8,3,9,0,8,"U"
"10292",2,3,3,2,1,5,8,5,6,10,9,9,3,9,2,6,"U"
"10293",1,0,2,1,0,8,6,11,4,7,12,8,3,10,0,8,"U"
"10294",4,5,5,3,2,6,8,6,7,7,10,10,3,9,1,8,"U"
"10295",3,3,4,2,1,5,8,5,7,11,10,8,3,9,2,6,"U"
"10296",5,4,6,3,2,4,8,5,8,10,9,9,3,9,2,6,"U"
"10297",3,8,4,6,2,7,5,14,5,7,13,8,3,9,0,8,"U"
"10298",4,8,6,6,6,10,6,4,5,6,7,6,5,8,4,6,"U"
"10299",2,3,3,2,1,5,8,4,5,10,8,9,3,10,1,7,"U"
"10300",1,3,2,1,1,9,8,6,5,5,9,7,3,10,0,8,"U"
"10301",6,9,6,7,4,5,7,7,8,8,6,9,3,9,3,4,"U"
"10302",5,8,5,6,2,7,4,14,5,7,14,8,3,9,0,8,"U"
"10303",3,1,4,1,1,7,9,5,6,7,10,9,3,10,1,8,"U"
"10304",2,3,3,2,1,5,8,5,6,10,9,8,3,9,2,6,"U"
"10305",2,4,3,3,2,5,8,5,6,10,9,9,3,9,2,6,"U"
"10306",4,6,4,4,3,7,5,12,4,7,12,8,3,9,0,8,"U"
"10307",3,6,4,4,1,7,4,13,5,7,13,8,3,9,0,8,"U"
"10308",5,5,6,7,2,7,4,14,6,7,15,8,3,9,0,8,"U"
"10309",6,11,7,8,6,8,5,13,5,6,12,8,3,9,0,8,"U"
"10310",3,7,4,5,3,8,5,12,4,7,11,8,3,9,0,8,"U"
"10311",8,10,9,8,4,3,8,6,8,10,10,9,3,9,2,5,"U"
"10312",5,8,6,6,5,8,6,8,5,7,6,9,3,8,4,6,"U"
"10313",7,10,6,5,3,6,6,4,5,4,8,7,5,8,2,6,"U"
"10314",2,0,3,1,1,7,5,11,5,7,14,8,3,10,0,8,"U"
"10315",4,6,5,4,3,6,7,5,6,8,6,8,3,9,3,6,"U"
"10316",7,15,7,8,5,8,5,5,5,6,6,7,5,7,3,6,"U"
"10317",4,9,5,7,4,8,6,13,4,7,11,8,3,9,0,8,"U"
"10318",3,4,4,6,2,8,5,14,5,6,13,8,3,9,0,8,"U"
"10319",5,9,6,8,7,7,6,4,4,6,7,8,7,8,2,7,"U"
"10320",2,0,2,1,0,7,5,10,4,7,12,8,3,10,0,8,"U"
"10321",4,9,4,4,3,6,6,5,4,7,8,8,4,7,3,8,"U"
